"MSA.Code","MSA.Title","MSA.Name","date","ridership","ridership2019","ridership_19pct","onsite_pct","iv","net_mig_rate","vrm","vrm_19pct","covid_cases","vaccine","reopened","pop_million","transitcommute_pct","noveh_pct"
"C1042","Akron, OH","",2020-04-01,211478,586970,36.0287578581529,54.010000990524,35.0296471488541,0.0895467654429083,285278,66.0449825788005,0.000959780231655401,0,0,0.703543,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2020-05-01,192067,543763,35.3218221909177,64.0809980574616,33.6484364676811,0.281353509316638,261727,62.9573680425093,0.00128112887218002,0,0,0.703741,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2020-06-01,207895,426457,48.749346358484,72.0557842339647,32.6214768621337,-0.105163379837338,292186,76.871632429702,0.000881575916483479,0,0,0.703667,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2020-07-01,215538,420912,51.2073782643403,68.9480467356356,32.5105252761759,0.0326848470207051,299981,74.0602394766078,0.00217123616850044,0,0,0.70369,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2020-08-01,224880,494210,45.5029238582789,72.8502353761497,32.5659957930969,0.0369467228256854,306235,72.8128908311895,0.00204326547094639,0,0,0.703716,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2020-09-01,246046,580307,42.3992817594825,73.2280834756163,32.5709629565825,-0.0127894137759039,345321,85.437428868326,0.00182855907838347,0,0,0.703707,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2020-10-01,263814,640439,41.1926818947628,77.2585259962049,32.1033660198573,-0.294243070362473,365404,81.5340915429946,0.00398415438384953,0,0,0.7035,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2020-11-01,231098,532945,43.3624482826558,72.7554291365072,32.1083662257433,-0.272995615007934,319000,80.304098278119,0.0143085458831827,0,0,0.703308,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2020-12-01,223221,456488,48.8996424878639,67.3358703187457,32.2299635209399,-0.345629493716797,323426,80.1384594037425,0.0225470150123847,0,0,0.703065,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2021-01-01,215578,472777,45.5982418772487,73.6077819110015,32.390947635598,-0.209128234018762,322121,77.5199562970931,0.0155626587192124,0,0,0.702918,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2021-02-01,207644,533078,38.9518982212734,75.993925615062,32.4585290414015,0.0256068831301854,323808,82.5973389927353,0.00683932283594441,0,0,0.702936,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2021-03-01,261718,534096,49.0020520655463,76.7205586689721,32.3518072518358,0.0583233875361498,366066,88.560141090061,0.00563497638229682,0.169,0,0.702977,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2021-04-01,251591,586970,42.8626675980033,75.1870538254744,32.2044062673984,0.355503983777642,349966,81.020963317089,0.0058937615706839,0.322,0,0.703227,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2021-05-01,237997,543763,43.7685167986788,76.3078979060715,31.9550496512863,0.136494896370515,328229,78.9541543487098,0.00294616983702221,0.402,1,0.703323,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2021-06-01,245612,426457,57.5936143620576,75.5912459867034,31.8514719148701,-0.118025140776975,338717,89.1135397373295,0.000720901596221168,0.447,1,0.70324,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2021-07-01,244301,420912,58.0408731516326,73.694712049609,31.8427791727777,-0.284478834774693,339284,83.763485989384,0.00114178300151005,0.465,1,0.70304,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2021-08-01,272909,494210,55.2212622164667,76.9950359346081,31.8537491922786,-0.00284479644059069,343524,81.6790226783141,0.00571033690418976,0.484,1,0.703038,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2021-09-01,340699,580307,58.7101310168583,77.8954941348235,31.8220814429311,-0.139414459271062,349591,86.4938888613984,0.01122445207213,0.502,1,0.70294,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2021-10-01,341444,640439,53.3140548904736,82.6403759952499,33.4372438004517,-0.509549063312183,349314,77.9438639239023,0.00963619352582022,0.519,1,0.702582,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2021-11-01,311517,532945,58.4519978609425,77.5080086510147,33.3478187434718,-0.619528389354366,337414,84.9395831235525,0.0142886393302298,0.53,1,0.702147,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2021-12-01,285524,456488,62.5479749741505,71.5349805698057,33.4721023134864,-0.350476776639441,346490,85.8532548366635,0.0378267163003387,0.553,1,0.701901,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2022-01-01,265397,472777,56.1357680259403,76.6578801082369,32.9807708350335,-0.413334454562428,323185,77.7760129761054,0.0356597458217567,0.568,1,0.701611,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2022-02-01,288674,533078,54.1523004138231,80.3286457563087,32.9840633973185,-0.069844147773112,297959,76.0037445922782,0.00341397383141425,0.576,1,0.701562,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2022-03-01,339643,534096,63.592125760163,82.9138629917831,32.8178132711324,0.0270816912088554,345233,83.5201389611301,0.00110623558552282,0.58,1,0.701581,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2022-04-01,321774,586970,54.8194967374823,81.9056223824133,NA,0.18811109385176,329475,76.2770723124472,0.00223948720719593,0.584,1,0.701713,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2022-05-01,312097,543763,57.3957772044071,80.1803668098826,NA,0.0840728897704668,321945,77.4425636424429,0.00791143290211948,0.59,1,0.701772,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2022-06-01,303971,426457,71.2782296925599,76.4915323946145,NA,0.105436235299482,313829,82.5657202390975,0.00672699300142474,0.588,1,0.701846,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2022-07-01,304823,420912,72.4196506633215,74.7380652028832,NA,-0.104022240810063,303847,75.0146895445007,0.00661892885682354,0.59,1,0.701773,1.06042074008652,7.77773172231318
"C1042","Akron, OH","",2022-08-01,363466,494210,73.5448493555371,77.7984662057819,NA,-0.135389737172891,330986,78.6978871933387,0.00732418959001032,0.593,1,0.701678,1.06042074008652,7.77773172231318
"C1074","Albuquerque, NM","",2020-04-01,316777,784347,40.3873540665037,52.9987982969359,31.9685771573996,0.200658114756705,258199,53.7219555533362,0.00119434139823098,0,0,0.911999,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2020-05-01,307329,761141,40.3774070770068,61.2097487002391,31.1197962077444,0.0252186899000243,252156,52.671640918092,0.000992373245879304,0,0,0.912022,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2020-06-01,290840,733334,39.6599639454873,68.6426622341871,29.9521672348825,0.00986808562428251,304513,63.3591614060348,0.000985822927424655,0,0,0.912031,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2020-07-01,278250,761124,36.5577750800132,65.1441603239612,26.9069346121082,0.274038371948994,348866,70.8671046270227,0.00350878725220691,0,0,0.912281,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2020-08-01,247863,812000,30.525,68.0256491077473,27.1935964585479,-0.0295970201281661,344957,68.6496619826504,0.00154805859478202,0,0,0.912254,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2020-09-01,264660,776178,34.097848689347,66.9945358497021,26.9160631618541,-0.0789316167168394,333254,72.1918102000983,0.00111027897806298,0,0,0.912182,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2020-10-01,284360,822103,34.5893397785922,68.212428058654,27.7661329341802,-0.0405637261619589,355079,69.004055758419,0.0068985770524877,0,0,0.912145,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2020-11-01,213813,692654,30.8686588108926,61.4915720928021,28.056132314275,0.0679670294132801,298654,65.8660950188123,0.0224523082230514,0,0,0.912207,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2020-12-01,196812,526241,37.3995944823759,61.0813932352139,28.7538015114545,0.0745389274067578,270918,64.59148421798,0.0208147286093892,0,0,0.912275,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2021-01-01,194871,720322,27.0533178217519,65.3395704442293,34.7160737566226,-0.0537147592811431,259609,55.0132124610354,0.0124532471020299,0,0,0.912226,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2021-02-01,193355,703375,27.4896036964635,67.0092578517251,34.2898872809943,-0.173232697562024,249877,56.4603193611873,0.00482758470107622,0,0,0.912068,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2021-03-01,250936,761894,32.93581521839,68.1022620152079,33.8735468350019,-0.190811651354214,376645,78.9340771726283,0.00331336941830989,0.235,0,0.911894,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2021-04-01,255317,784347,32.5515365010639,70.1485837595242,35.4849249570066,-0.311536731716414,362834,75.4927479240399,0.00318345476895935,0.372,0,0.91161,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2021-05-01,244365,761141,32.1050895957516,70.6953927995873,35.2449652732786,-0.198589248312266,349319,72.967547604923,0.0023450140067643,0.479,0,0.911429,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2021-06-01,255126,733334,34.7898774637478,69.8783348178656,35.0158275140788,-0.238144361575572,401892,83.6205353984695,0.00117687388235191,0.545,0,0.911212,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2021-07-01,269974,761124,35.4704358291159,69.6346930979138,31.0043314393939,-0.00877959271469397,426541,86.6456624455089,0.00225985986685386,0.572,1,0.911204,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2021-08-01,288917,812000,35.5809113300493,73.1168208330151,30.9988817437729,-0.114147733508945,432181,86.0080519175544,0.00835820634813196,0.6,1,0.9111,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2021-09-01,285759,776178,36.8161684562046,74.7640532977235,30.9322612568036,0.00109757315599478,411158,89.0679190594923,0.00794116940651931,0.632,1,0.911101,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2021-10-01,292301,822103,35.5552771368065,77.6913620219864,30.5826452837507,-0.0131710513462461,425062,82.6041583669694,0.00814313755887099,0.621,1,0.911089,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2021-11-01,280057,692654,40.4324525665051,72.5536009826908,30.7140381190513,-0.160273474849689,417685,92.1175671443631,0.0162131298949984,0.635,1,0.910943,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2021-12-01,267627,526241,50.8563566882854,69.8849012441169,30.6512173651032,-0.0142711295050114,423712,101.020186775957,0.0176967770249764,0.663,1,0.91093,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2022-01-01,303114,720322,42.0803474001905,74.0697749952908,28.741673126615,-0.0680669427403312,405819,85.9962746581395,0.0563895081365872,0.684,1,0.910868,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2022-02-01,296235,703375,42.1162253421006,77.651341523883,28.6511445699472,-0.197652763624864,336279,75.9830626046442,0.0137283757612016,0.697,1,0.910688,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2022-03-01,308422,761894,40.48095929355,78.5925003407025,28.6614502142008,-0.174623762669833,380585,79.7597890871901,0.00293235922819781,0.703,1,0.910529,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2022-04-01,270538,784347,34.4921316713138,80.3764682221838,NA,-0.18673951704767,359992,74.901429608777,0.00217361400720098,0.711,1,0.910359,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2022-05-01,313885,761141,41.2387455149571,77.5501590873666,NA,-0.0483349170342134,354768,74.1057627231938,0.00783963947047226,0.716,1,0.910315,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2022-06-01,325712,733334,44.4152323497888,71.6614623850681,NA,-0.0571263470008119,360300,74.9666052174926,0.014859397414371,0.72,1,0.910263,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2022-07-01,343616,761124,45.1458632233381,71.8317726880403,NA,-0.0780055197145218,345150,70.1122527331895,0.0122807553827242,0.724,1,0.910192,1.34890962737993,5.96371469736603
"C1074","Albuquerque, NM","",2022-08-01,418439,812000,51.5318965517241,75.2895583432082,NA,-0.324212520757844,375003,74.6290963583282,0.00862458596528768,0.728,1,0.909897,1.34890962737993,5.96371469736603
"C1090","Allentown-Bethlehem-Easton, PA-NJ","",2020-04-01,144247,370192,38.9654557634957,51.2300476533306,25.9301946716042,0.23525449879447,261407,99.5665504961054,0.00631667786012731,0,0,0.837391,1.56876292398005,7.27210483624734
"C1090","Allentown-Bethlehem-Easton, PA-NJ","",2020-05-01,177431,390405,45.4479322754575,62.389143066923,25.2860625639939,0.285328844477872,254331,95.9421022452921,0.00275656303305142,0,0,0.83763,1.56876292398005,7.27210483624734
"C1090","Allentown-Bethlehem-Easton, PA-NJ","",2020-06-01,224123,349189,64.1838660438903,70.6205232846449,24.8231378807932,0.196945553506526,260943,106.25407192651,0.00110191200156907,0,0,0.837795,1.56876292398005,7.27210483624734
"C1090","Allentown-Bethlehem-Easton, PA-NJ","",2020-07-01,236736,361611,65.4670350182931,68.6076409718535,24.3763207153209,0.120540019286403,272183,104.09363658267,0.00138600797608364,0,0,0.837896,1.56876292398005,7.27210483624734
"C1090","Allentown-Bethlehem-Easton, PA-NJ","",2020-08-01,235890,383807,61.4605778425094,71.1109437279346,24.276105507388,-0.0644512927258361,262395,98.4785080822221,0.000968779159955543,0,0,0.837842,1.56876292398005,7.27210483624734
"C1090","Allentown-Bethlehem-Easton, PA-NJ","",2020-09-01,237578,382193,62.1617873692088,71.4903463691846,24.1711060476505,0.0716074194834241,265901,107.67358706788,0.00117323316671917,0,0,0.837902,1.56876292398005,7.27210483624734
"C1090","Allentown-Bethlehem-Easton, PA-NJ","",2020-10-01,248482,414480,59.9502991700444,75.8972576505107,24.2597624569823,-0.116972466113793,272289,99.982741907056,0.00295388492330003,0,0,0.837804,1.56876292398005,7.27210483624734
"C1090","Allentown-Bethlehem-Easton, PA-NJ","",2020-11-01,215872,367858,58.6835137471524,71.9833146043552,24.2558771658878,-0.13847637783996,258090,103.7835620735,0.0117133126898183,0,0,0.837688,1.56876292398005,7.27210483624734
