state,date,vmt,vmt19,vmt_19pct,onsite_pct,iv,net_mig_rate,vrm,vrm_19pct,covid_cases,cases_p_1000,vacc_cum,dose1_cum,vacc_cum_pct,vaccine_p,dose_tot_p,dose_p_lag3,dose_p_lag3_6,dose_p_lag6_9,vaccine_p_1000,reopened,pop_million_old,gdp,gdp_pct,gdp_p,gdp_p_in1000,inc_p,inc_p_pct,ppl_persqkm,UR,UR_19_pct,transitcommute_pct,noveh_pct,fare,swaa_wfh,swaa_sample_count,year,pop_million,l_pop_million
MT,2021-05-01,1103,1067,103.373945641987,82.949015709099,27.6207735898015,0.803674369171953,50733.2844098746,91.0834468700302,0.0028137991640284,2.81379916402844,0.383,0.452,38.3,0.10149956624117,0.814971815064763,0.5502668008153,0.265575842141983,0.0,101.49956624117,1,1.065108,4057.06666666667,104.609407902088,3809.06599768912,3.80906599768912,55957.0,112.230489981749,2.61257997011274,3.6,105.882352941176,0.6818689917281466,4.761031980773504,0.1349855227784941,29.51,8.0,2021,1.106227,0.10095512616341529
MT,2021-06-01,1446,1315,109.961977186312,80.5771123786502,27.3799586093905,0.729909202297432,54121.2414418364,106.611929077433,0.0018144529527548,1.8144529527548,0.429,0.477,42.9,0.0672632908209696,0.881640250458304,0.38890996507791,0.494195968700342,0.0,67.2632908209696,1,1.065886,4057.06666666667,104.609407902088,3806.28572536525,3.80628572536525,55957.0,112.230489981749,2.61257997011274,3.5,102.941176470588,0.6818689917281466,4.761031980773504,0.1349855227784941,0.0,2.0,2021,1.106227,0.10095512616341529
MT,2021-07-01,1632,1540,105.974025974026,78.724442413735,27.3807943242183,-0.0121965750140964,52646.2720716012,96.683020207402,0.0024562025682234,2.45620256822342,0.443,0.495,44.3,0.0308001047029055,0.91245110815266,0.199562961765045,0.714343076716113,0.0,30.8001047029055,1,1.065873,4072.45,103.598760276267,3820.76476278131,3.82076476278131,55478.0,109.482367335662,2.61257997011274,3.4,97.1428571428571,0.6818689917281466,4.761031980773504,0.1349855227784941,2.37,6.0,2021,1.106227,0.10095512616341529
MT,2021-08-01,1495,1496,99.9331550802139,81.1036797526469,27.3867922634186,-0.23178863879072,51992.8130206236,92.1855440395935,0.0101048585526254,10.1048585526254,0.46,0.522,46.0,0.0446807791851926,0.957343383138174,0.142744174709068,0.5502668008153,0.265575842141983,44.6807791851926,1,1.065626,4072.45,103.598760276267,3821.65037264481,3.82165037264481,55478.0,109.482367335662,2.61257997011274,3.3,94.2857142857143,0.6818689917281466,4.761031980773504,0.1349855227784941,14.33,5.0,2021,1.106227,0.10095512616341529
MT,2021-09-01,1226,1173,104.518329070759,81.6211100602847,27.4840452810789,-0.419647777509696,49315.0182947953,94.4772457962067,0.0224713404977004,22.4713404977004,0.485,0.548,48.5,0.062476823144279,1.0202219533055,0.137957707032377,0.38890996507791,0.494195968700342,62.476823144279,1,1.065179,4072.45,103.598760276267,3823.25411973011,3.82325411973011,55478.0,109.482367335662,2.61257997011274,3.1,88.5714285714286,0.6818689917281466,4.761031980773504,0.1349855227784941,80.19,2.0,2021,1.106227,0.10095512616341529
MT,2021-10-01,1153,1017,113.372664700098,85.1728450933553,27.6799240924571,-1.02717261574722,46941.7998252824,80.2493680677971,0.0233590142150165,23.3590142150165,0.505,0.569,50.5,0.0966970714773054,1.11796696883523,0.203854673806777,0.199562961765045,0.714343076716112,96.6970714773054,1,1.064086,4164.375,105.973852466838,3913.56995581184,3.91356995581184,56107.0,110.041775354502,2.61257997011274,3.0,85.7142857142857,0.6818689917281466,4.761031980773504,0.1349855227784941,8.8,5.0,2021,1.106227,0.10095512616341529
MT,2021-11-01,1018,945,107.724867724868,81.9324194212873,27.7869168109727,-0.967021554797574,47886.6275245957,94.5627364224172,0.0142814408997439,14.2814408997439,0.519,0.598,51.9,0.12487465406403,1.24392272105567,0.284048548685615,0.142744174709068,0.5502668008153,124.87465406403,1,1.063058,4164.375,105.973852466838,3917.35446231532,3.91735446231532,56107.0,110.041775354502,2.61257997011274,2.8,80.0,0.6818689917281466,4.761031980773504,0.1349855227784941,29.29,5.0,2021,1.106227,0.10095512616341529
MT,2021-12-01,958,953,100.524658971668,80.2290861670541,27.7623405910441,-0.285108044657517,52197.9804295152,97.2459209711065,0.0061745181156522,6.17451811565224,0.54,0.621,54.0,0.113458887514055,1.35773626094443,0.335030613055391,0.137957707032377,0.38890996507791,113.458887514055,1,1.062755,4164.375,105.973852466838,3918.4713315863,3.9184713315863,56107.0,110.041775354502,2.61257997011274,2.7,77.1428571428571,0.6818689917281466,4.761031980773504,0.1349855227784941,32.56,6.0,2021,1.106227,0.10095512616341529
MT,2022-01-01,905,783,115.581098339719,84.7569135727891,27.0387096909254,-0.277657511812209,48985.8096154809,90.0128022066193,0.042491952638217,42.491952638217,0.552,0.638,55.2,0.0633943866122019,1.42150763322854,0.301727928190288,0.203854673806777,0.199562961765045,63.3943866122019,1,1.06246,4143.18333333333,106.513132524958,3899.61347564457,3.89961347564457,56789.0,114.653449354949,2.61257997011274,2.6,72.2222222222222,0.6818689917281466,4.761031980773504,0.1281966116415557,51.94,10.0,2022,1.122867,0.11588523597322421
MT,2022-02-01,873,708,123.305084745763,88.5868797988321,27.0343371949757,-0.248541700401809,46276.7953620211,93.551933027347,0.0225297402739231,22.5297402739231,0.559,0.645,55.9,0.0263312985550689,1.44819223570791,0.203184572681326,0.284048548685615,0.142744174709068,26.3312985550689,1,1.062196,4143.18333333333,106.513132524958,3900.58269220872,3.90058269220872,56789.0,114.653449354949,2.61257997011274,2.5,69.4444444444444,0.6818689917281466,4.761031980773504,0.1281966116415557,0.0,10.0,2022,1.122867,0.11588523597322421
MT,2022-03-01,1070,844,126.777251184834,89.0273518302814,26.9750318950269,-0.0216537230752429,56561.9557595763,103.653753136008,0.0055894849520746,5.58948495207466,0.564,0.649,56.4,0.0164737759291565,1.4646973703907,0.106199461096427,0.335030613055391,0.137957707032377,16.4737759291565,1,1.062173,4143.18333333333,106.513132524958,3900.66715434617,3.90066715434617,56789.0,114.653449354949,2.61257997011274,2.5,71.4285714285714,0.6818689917281466,4.761031980773504,0.1281966116415557,17.09,3.0,2022,1.122867,0.11588523597322421
MT,2022-04-01,1029,928,110.883620689655,88.9819912978318,26.9555961324924,0.428183710574161,53013.1276383372,95.7861696205463,0.0013391327915319,1.33913279153194,0.567,0.652,56.7,0.031628189733378,1.49569840056915,0.0744332642176036,0.301727928190288,0.203854673806777,31.628189733378,1,1.062628,4132.14166666667,106.545178729512,3888.60604714601,3.88860604714601,57262.0,114.847870996209,2.61257997011274,2.6,74.2857142857143,0.6818689917281466,4.761031980773504,0.1281966116415557,2.48,5.0,2022,1.122867,0.11588523597322421
MT,2022-05-01,1165,1067,109.184629803187,86.3706485747472,26.8660534734918,0.456207383410795,52065.1357210082,93.2465615991515,0.0034483634383174,3.44836343831747,0.57,0.655,57.0,0.0297926937211755,1.52480874563664,0.0778946593837101,0.203184572681326,0.284048548685615,29.7926937211754,1,1.063113,4132.14166666667,106.545178729512,3886.83203635612,3.88683203635612,57262.0,114.847870996209,2.61257997011274,2.6,76.4705882352941,0.6818689917281466,4.761031980773504,0.1281966116415557,16.98,10.0,2022,1.122867,0.11588523597322421
MT,2022-06-01,1269,1315,96.5019011406844,82.7075679332395,26.6246353085395,0.231342378256073,55505.8898192145,108.780424665917,0.0072712978401461,7.27129784014618,0.573,0.658,57.3,0.0214715820339133,1.54592757478895,0.0828924654884668,0.106199461096427,0.335030613055391,21.4715820339133,1,1.063359,4132.14166666667,106.545178729512,3885.93284738895,3.88593284738895,57262.0,114.847870996209,2.61257997011274,2.7,79.4117647058823,0.6818689917281466,4.761031980773504,0.1281966116415557,13.1,8.0,2022,1.122867,0.11588523597322421
MT,2022-07-01,1387,1540,90.0649350649351,79.9350374668156,26.74738054921,0.185227670193201,58122.4195046022,104.677899277095,0.0105984076061815,10.5984076061815,0.575,0.662,57.5,0.0211610860170974,1.56680231224308,0.0724253617721862,0.0744332642176035,0.301727928190288,21.1610860170974,1,1.063556,4147.70833333333,105.513251561314,3899.84949860029,3.89984949860029,58030.0,114.518579914353,2.61257997011274,2.7,77.1428571428571,0.6818689917281466,4.761031980773504,0.1281966116415557,28.67,11.0,2022,1.122867,0.11588523597322421
MT,2022-08-01,1375,1496,91.9117647058824,83.6482509888704,26.7079726714892,-0.196549197957017,64790.7124223777,113.245312055199,0.0071538265495647,7.15382654956472,0.578,0.666,57.8,0.016505430494467,1.58361569647537,0.0591380985454777,0.07789465938371,0.203184572681326,16.505430494467,1,1.063347,4147.70833333333,105.513251561314,3900.6160108914,3.9006160108914,58030.0,114.518579914353,2.61257997011274,2.7,77.1428571428571,0.6818689917281466,4.761031980773504,0.1281966116415557,24.02,9.0,2022,1.122867,0.11588523597322421
MT,2022-09-01,1268,1173,108.098891730605,84.6041861571179,26.8007087980271,-0.435607272289356,60349.9791736498,114.517607817626,0.0060326432611649,6.03264326116491,0.58,0.668,58.0,0.0181788417174405,1.60248437270671,0.0558453582290049,0.0828924654884668,0.106199461096427,18.1788417174405,1,1.062884,4147.70833333333,105.513251561314,3902.31514759215,3.90231514759215,58030.0,114.518579914353,2.61257997011274,2.7,77.1428571428571,0.6818689917281466,4.761031980773504,0.1281966116415557,19.98,9.0,2022,1.122867,0.11588523597322421
MT,2022-10-01,1174,1017,115.437561455261,88.2183428661186,26.9307051562811,-1.17554416014529,61724.6447777925,103.866467949483,0.00367451744289,3.67451744289003,0.584,0.673,58.4,0.0644213270838593,1.66878949093663,0.0991055992957668,0.0724253617721861,0.0744332642176035,64.4213270838593,1,1.061636,4161.04166666667,105.88902673071,3919.46172385513,3.91946172385513,58726.0,115.17837880244,2.61257997011274,2.7,77.1428571428571,0.6818689917281466,4.761031980773504,0.1281966116415557,2.65,6.0,2022,1.122867,0.11588523597322421
MT,2022-11-01,936,945,99.047619047619,,27.0050476728001,-1.09573643483952,59538.5279910764,116.524421454451,0.0033466167015881,3.34661670158816,0.588,0.678,58.8,0.0463179672486077,1.71693601163253,0.128918136049908,0.0591380985454777,0.07789465938371,46.3179672486077,1,1.060474,4161.04166666667,105.88902673071,3923.75642087092,3.92375642087092,58726.0,115.17837880244,2.61257997011274,2.7,77.1428571428571,0.6818689917281466,4.761031980773504,0.1281966116415557,27.52,8.0,2022,1.122867,0.11588523597322421
MT,2022-12-01,893,953,93.704092339979,,27.0247073926906,-0.553832625553479,62256.471620038,114.714155511641,0.0046089819009007,4.60898190090076,0.59,0.68,59.0,0.01958982419824,1.73747673101,0.130329118530707,0.0558453582290049,0.0828924654884668,19.58982419824,1,1.059887,4161.04166666667,105.88902673071,3925.92952519152,3.92592952519152,58726.0,115.17837880244,2.61257997011274,2.6,74.2857142857143,0.6818689917281466,4.761031980773504,0.1281966116415557,1.61,7.0,2022,1.122867,0.11588523597322421
MT,2023-01-01,921,783,117.624521072797,,,-0.559806814727545,61824.5171427593,112.669195234849,0.0026017328522582,2.6017328522582,0.591,0.682,59.1,0.0186662059824751,1.75711558830693,0.0845739974293229,0.0991055992957668,0.0724253617721861,18.6662059824751,1,1.059294,,,,,,,2.61257997011274,2.5,69.4444444444444,0.6818689917281466,4.761031980773504,,5.29,8.0,2023,,
MT,2023-02-01,863,708,121.892655367232,,,-0.286121411796701,56772.0251182969,113.669053487532,0.0027951134617763,2.79511346177635,0.592,0.683,59.2,0.0073182869353941,1.76493662363514,0.0455743171161094,0.128918136049907,0.0591380985454777,7.31828693539416,1,1.058991,,,,,,,2.61257997011274,2.4,66.6666666666667,0.6818689917281466,4.761031980773504,,22.05,13.0,2023,,
MT,2023-03-01,1026,844,121.563981042654,,,-0.279589494613652,67596.0861767756,122.554548768543,0.0018078861239544,1.80788612395449,0.592,0.684,59.2,0.0055776215057216,1.77100770287949,0.031562114423591,0.130329118530707,0.0558453582290049,5.57762150572167,1,1.058695,,,,,,,2.61257997011274,2.3,65.7142857142857,0.6818689917281466,4.761031980773504,,21.4,6.0,2023,,
NE,2020-04-01,1236,1822,67.8375411635565,62.4608912148221,32.4981963346888,-0.388132016984032,166906.323687737,61.9528572043604,0.0021532209747583,2.15322097475839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.91945,9299.8,94.9682751484124,4845.03373362161,4.84503373362161,59499.0,111.258835408953,9.38230701748057,8.1,261.290322580645,0.5858068567097832,5.069456125869913,0.5148104044888396,,,2020,1.962642,0.6742915247447057
NE,2020-05-01,1449,1899,76.303317535545,68.2415482234232,31.9030671766386,-0.363256761031774,162301.154486274,61.1475012846655,0.0050532820013831,5.05328200138319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.918753,9299.8,94.9682751484124,4846.79372488278,4.84679372488278,59499.0,111.258835408953,9.38230701748057,6.3,203.225806451613,0.5858068567097832,5.069456125869913,0.5148104044888396,60.11,19.0,2020,1.962642,0.6742915247447057
NE,2020-06-01,1679,1881,89.2610313662945,74.8712307281372,31.3794830265655,-0.478143073756046,167936.522117045,69.6393393531393,0.0026936609803966,2.69366098039666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.917836,9299.8,94.9682751484124,4849.11118573225,4.84911118573225,59499.0,111.258835408953,9.38230701748057,5.2,167.741935483871,0.5858068567097832,5.069456125869913,0.5148104044888396,,,2020,1.962642,0.6742915247447057
NE,2020-07-01,1880,2014,93.3465739821251,71.4194860367161,31.2196362413021,-0.463758257270545,183210.789736938,72.6269211355985,0.003607298480344,3.607298480344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.916947,9978.24166666667,100.339720195922,5205.27780197714,5.20527780197714,56912.0,104.011550340845,9.38230701748057,4.6,148.387096774194,0.5858068567097832,5.069456125869913,0.5148104044888396,23.43,10.0,2020,1.962642,0.6742915247447057
NE,2020-08-01,1791,1922,93.1841831425598,75.7332335149913,31.1288688698425,-0.568413734212035,229740.335603863,89.9879488954839,0.0042189974413552,4.21899744135526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.915858,9978.24166666667,100.339720195922,5208.23655337017,5.20823655337017,56912.0,104.011550340845,9.38230701748057,3.9,121.875,0.5858068567097832,5.069456125869913,0.5148104044888396,31.59,5.0,2020,1.962642,0.6742915247447057
NE,2020-09-01,1718,1818,94.4994499449945,78.5614161751147,31.1346906079559,-0.618382032659346,227172.847442346,96.4964312311799,0.0058573940002318,5.85739400023189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.914674,9978.24166666667,100.339720195922,5211.45723327661,5.21145723327661,56912.0,104.011550340845,9.38230701748057,3.6,112.5,0.5858068567097832,5.069456125869913,0.5148104044888396,16.16,5.0,2020,1.962642,0.6742915247447057
NE,2020-10-01,1771,1898,93.3087460484721,81.1387570331852,31.191855205508,-0.630792169397225,241141.025560025,90.7885542828266,0.0132502938383573,13.2502938383573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.913467,10160.525,100.965883542467,5310.00795937427,5.31000795937427,58043.0,105.230428949563,9.38230701748057,3.3,103.125,0.5858068567097832,5.069456125869913,0.5148104044888396,53.01,6.0,2020,1.962642,0.6742915247447057
NE,2020-11-01,1525,1638,93.1013431013431,75.8777565757118,31.2921560695269,-0.532824944782812,221854.358658499,91.2300029371295,0.030475076969413,30.475076969413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.912448,10160.525,100.965883542467,5312.83726407202,5.31283726407202,58043.0,105.230428949563,9.38230701748057,3.1,100.0,0.5858068567097832,5.069456125869913,0.5148104044888396,44.22,7.0,2020,1.962642,0.6742915247447057
NE,2020-12-01,1539,1691,91.0112359550562,73.254737680554,31.325641308121,-0.554570814507573,237189.958115817,95.7703004770983,0.020274271890375,20.274271890375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.911388,10160.525,100.965883542467,5315.7836085609,5.3157836085609,58043.0,105.230428949563,9.38230701748057,3.1,100.0,0.5858068567097832,5.069456125869913,0.5148104044888396,17.45,23.0,2020,1.962642,0.6742915247447057
NE,2021-01-01,1374,1486,92.4629878869448,77.3183745496212,31.4597962313411,-0.529738648307977,217552.822959107,84.5232482545633,0.0125462212674364,12.5462212674364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.910376,10062.0416666667,103.36731697587,5267.04777837801,5.26704777837801,62995.0,118.074298995352,9.38230701748057,3.0,96.7741935483871,0.5858068567097832,5.069456125869913,0.5861433022500261,24.55,21.0,2021,1.963554,0.6747560965676115
NE,2021-02-01,1341,1302,102.995391705069,80.8018054111489,31.584571090783,-0.319934651645621,224174.070499471,94.7014486692852,0.0049927608894288,4.9927608894288,0.0,0.16,0.0,0.246952897346009,0.246952897346009,0.246952897346009,0.0,0.0,246.952897346009,1,1.909765,10062.0416666667,103.36731697587,5268.73288947418,5.26873288947418,62995.0,118.074298995352,9.38230701748057,3.0,96.7741935483871,0.5858068567097832,5.069456125869913,0.5861433022500261,19.01,11.0,2021,1.963554,0.6747560965676115
NE,2021-03-01,1771,1653,107.13853599516,82.719970916799,31.4301796953331,-0.497690975814838,254850.65446699,102.537516546379,0.0043503430138593,4.35034301385938,0.187,0.308,18.7,0.245842053839686,0.492917857414155,0.492794951185694,0.0,0.0,245.842053839686,1,1.908815,10062.0416666667,103.36731697587,5271.35509028725,5.27135509028725,62995.0,118.074298995352,9.38230701748057,2.9,93.5483870967742,0.5858068567097832,5.069456125869913,0.5861433022500261,35.57,8.0,2021,1.963554,0.6747560965676115
NE,2021-04-01,1727,1822,94.7859495060373,82.5469264115089,31.2610767270742,-0.344311110505524,238055.941511086,90.7440769612348,0.0049545163450825,4.95451634508254,0.324,0.431,32.4,0.250442573413732,0.743530147922761,0.743237524599426,0.0,0.0,250.442573413732,1,1.908158,10225.9666666667,104.426161429116,5359.07753271305,5.35907753271305,60776.0,113.646733236097,9.38230701748057,2.9,93.5483870967742,0.5858068567097832,5.069456125869913,0.5861433022500261,25.37,19.0,2021,1.963554,0.6747560965676115
NE,2021-05-01,1866,1899,98.26224328594,81.4095157398077,31.0762907656329,-0.777793803348762,224577.400389863,89.8302625825523,0.002423066332752,2.42306633275204,0.421,0.482,42.1,0.148605294557279,0.892713755621697,0.644889921810697,0.246952897346009,0.0,148.605294557279,1,1.906675,10225.9666666667,104.426161429116,5363.24579000966,5.36324579000966,60776.0,113.646733236097,9.38230701748057,2.8,90.3225806451613,0.5858068567097832,5.069456125869913,0.5861433022500261,42.59,24.0,2021,1.963554,0.6747560965676115
NE,2021-06-01,1906,1881,101.329080276449,80.569272751032,30.8002021724065,-0.833557732534,221455.878180984,96.5808829589783,0.0005653285125561,0.565328512556119,0.477,0.517,47.7,0.0904688342317175,0.983926718307353,0.489516702202728,0.492794951185694,0.0,90.4688342317175,1,1.905087,10225.9666666667,104.426161429116,5367.7163650094,5.3677163650094,60776.0,113.646733236097,9.38230701748057,2.7,87.0967741935484,0.5858068567097832,5.069456125869913,0.5861433022500261,20.92,21.0,2021,1.963554,0.6747560965676115
NE,2021-07-01,2025,2014,100.546176762661,78.2866501210869,30.903612470022,-0.759597003846839,221968.746716892,90.457634024771,0.0016021928504376,1.60219285043766,0.495,0.539,49.5,0.0402565399673573,1.02493064606194,0.279330668756354,0.743237524599426,0.0,40.2565399673573,1,1.903641,10212.5583333333,102.695973888305,5364.75014634237,5.36475014634237,60610.0,110.769961803461,9.38230701748057,2.7,87.0967741935484,0.5858068567097832,5.069456125869913,0.5861433022500261,25.51,19.0,2021,1.963554,0.6747560965676115
NE,2021-08-01,1916,1922,99.687825182102,83.0069816275731,30.958629511042,-0.83278261377025,222824.390020726,85.8026579990738,0.0055629247703933,5.56292477039332,0.521,0.575,52.1,0.0649743935118664,1.09075858399617,0.195699767710941,0.644889921810697,0.246952897346009,64.9743935118664,1,1.902057,10212.5583333333,102.695973888305,5369.21781699146,5.36921781699146,60610.0,110.769961803461,9.38230701748057,2.7,84.375,0.5858068567097832,5.069456125869913,0.5861433022500261,40.58,14.0,2021,1.963554,0.6747560965676115
NE,2021-09-01,1805,1818,99.2849284928493,84.4989984396612,31.0149209750039,-0.632347022787114,210302.327551066,86.8637563155719,0.0139068997898314,13.9068997898314,0.547,0.594,54.7,0.0537826399173004,1.14523096185664,0.159013573396524,0.489516702202728,0.492794951185695,53.7826399173004,1,1.900855,10212.5583333333,102.695973888305,5372.61302589273,5.37261302589273,60610.0,110.769961803461,9.38230701748057,2.6,81.25,0.5858068567097832,5.069456125869913,0.5861433022500261,37.37,10.0,2021,1.963554,0.6747560965676115
NE,2021-10-01,1911,1898,100.684931506849,88.1414886163181,31.3156118739118,-0.775515404484195,218882.9675253,79.8163721219401,0.00901661698384,9.01661698384001,0.562,0.61,56.2,0.0881197147282642,1.23423882083751,0.206876748157431,0.279330668756354,0.743237524599426,88.1197147282642,1,1.899382,10211.475,101.472177436384,5376.20920910064,5.37620920910064,60427.0,109.552558105805,9.38230701748057,2.5,78.125,0.5858068567097832,5.069456125869913,0.5861433022500261,28.72,13.0,2021,1.963554,0.6747560965676115
NE,2021-11-01,1738,1638,106.105006105006,82.8759072869626,31.3295279798888,-0.588959175330723,209794.169059897,85.4396268022445,0.0137193772836655,13.7193772836655,0.574,0.641,57.4,0.137603620992654,1.37256935810825,0.279505975638219,0.195699767710941,0.644889921810697,137.603620992654,1,1.898264,10211.475,101.472177436384,5379.37557684284,5.37937557684284,60427.0,109.552558105805,9.38230701748057,2.3,74.1935483870968,0.5858068567097832,5.069456125869913,0.5861433022500261,21.76,12.0,2021,1.963554,0.6747560965676115
NE,2021-12-01,1726,1691,102.069781194559,79.9421619670017,31.3408502859573,-0.59827244220082,213418.75154261,87.3195323462975,0.0148571868333677,14.8571868333677,0.599,0.664,59.9,0.136283826771927,1.50967435530214,0.362007162492846,0.159013573396524,0.489516702202729,136.283826771927,1,1.897129,10211.475,101.472177436384,5382.59390900671,5.38259390900672,60427.0,109.552558105805,9.38230701748057,2.2,70.9677419354839,0.5858068567097832,5.069456125869913,0.5861433022500261,32.4,17.0,2021,1.963554,0.6747560965676115
NE,2022-01-01,1531,1486,103.028263795424,84.1897997941684,29.8616812207833,-0.516309363710677,210300.980636798,80.3691960324311,0.0529409593122907,52.9409593122907,0.615,0.686,61.5,0.0862347388128576,1.5966885531208,0.360122186577439,0.206876748157431,0.279330668756354,86.2347388128576,1,1.89615,10335.925,106.180919450292,5451.00598581336,5.45100598581336,61751.0,115.74261508472,9.38230701748057,2.1,67.741935483871,0.5858068567097832,5.069456125869913,0.5039753938741948,32.64,28.0,2022,1.967923,0.676978671848359
NE,2022-02-01,1472,1302,113.056835637481,89.7806186441285,29.8424501019735,-0.400445079669577,203298.35682032,84.4402038603989,0.0182537534471779,18.2537534471779,0.625,0.694,62.5,0.0346651429705005,1.63199308216616,0.257183708555286,0.279505975638219,0.195699767710942,34.6651429705005,1,1.895391,10335.925,106.180919450292,5453.18881433963,5.45318881433963,61751.0,115.74261508472,9.38230701748057,2.0,64.5161290322581,0.5858068567097832,5.069456125869913,0.5039753938741948,20.26,23.0,2022,1.967923,0.676978671848359
NE,2022-03-01,1721,1653,104.113732607381,90.3061195544139,29.7783469318488,-0.444961014447773,227589.059476439,89.4017299067534,0.0020173677309838,2.01736773098385,0.631,0.699,63.1,0.0284078313138543,1.66112708677743,0.149307713097212,0.362007162492846,0.159013573396524,28.4078313138543,1,1.894548,10335.925,106.180919450292,5455.61527076643,5.45561527076643,61751.0,115.74261508472,9.38230701748057,2.0,64.5161290322581,0.5858068567097832,5.069456125869913,0.5039753938741948,21.66,15.0,2022,1.967923,0.676978671848359
NE,2022-04-01,1717,1822,94.2371020856202,90.6026228262922,29.6599531027637,-0.316798560467341,216601.210288458,82.1693354024317,0.0014905372269988,1.49053722699884,0.636,0.703,63.6,0.0386980001562873,1.70035132960356,0.101770974440642,0.360122186577439,0.206876748157431,38.6980001562873,1,1.893948,10290.5166666667,105.085337127607,5433.36811077531,5.43336811077531,62812.0,117.453906279218,9.38230701748057,2.0,64.5161290322581,0.5858068567097832,5.069456125869913,0.5039753938741948,20.02,20.0,2022,1.967923,0.676978671848359
NE,2022-05-01,1843,1899,97.0510795155345,86.4805444088687,29.5363747945934,-0.545190594828297,211417.661396584,82.8939352255281,0.0008843498602156,0.884349860215667,0.638,0.705,63.8,0.0233655376149813,1.72464388277134,0.0904713690851228,0.257183708555285,0.279505975638219,23.3655376149813,1,1.892916,10290.5166666667,105.085337127607,5436.33033196754,5.43633033196754,62812.0,117.453906279218,9.38230701748057,2.1,67.741935483871,0.5858068567097832,5.069456125869913,0.5039753938741948,14.23,16.0,2022,1.967923,0.676978671848359
NE,2022-06-01,1820,1881,96.7570441254652,82.2813816738469,29.3186101475584,-0.562411858855767,215063.137788625,90.455611891012,0.0066199681581857,6.61996815818574,0.641,0.709,64.1,0.0316240382440064,1.75723788118732,0.0936875760152749,0.149307713097212,0.362007162492846,31.6240382440064,1,1.891852,10290.5166666667,105.085337127607,5439.38778861489,5.4393877886149,62812.0,117.453906279218,9.38230701748057,2.2,70.9677419354839,0.5858068567097832,5.069456125869913,0.5039753938741948,18.12,16.0,2022,1.967923,0.676978671848359
NE,2022-07-01,1852,2014,91.9563058589871,80.2251693593034,29.3467444567071,-0.545794946108038,204930.51359742,81.5805322224817,0.0087655091441808,8.76550914418083,0.644,0.713,64.4,0.0243968225426006,1.78259379528459,0.0793863984015882,0.101770974440642,0.36012218657744,24.3968225426006,1,1.89082,10320.8416666667,103.784855049085,5458.39459423248,5.45839459423248,64037.0,117.033097574794,9.38230701748057,2.4,77.4193548387097,0.5858068567097832,5.069456125869913,0.5039753938741948,24.33,27.0,2022,1.967923,0.676978671848359
NE,2022-08-01,1883,1922,97.9708636836629,84.5076581889632,29.3441127201393,-0.645639288738357,223860.185591774,84.9654489371698,0.0073751058425063,7.37510584250635,0.647,0.717,64.7,0.0241786621507197,1.8079233700254,0.0801995229373266,0.0904713690851227,0.257183708555286,24.1786621507197,1,1.8896,10320.8416666667,103.784855049085,5461.91874823596,5.46191874823596,64037.0,117.033097574794,9.38230701748057,2.6,81.25,0.5858068567097832,5.069456125869913,0.5039753938741948,15.64,21.0,2022,1.967923,0.676978671848359
NE,2022-09-01,1840,1818,101.210121012101,86.0129059975042,29.5065261186931,-0.456919094611902,213169.850758996,88.1286208998346,0.0037411243598235,3.74112435982352,0.65,0.72,65.0,0.0293974227221683,1.83814686745693,0.0779729074154885,0.0936875760152748,0.149307713097213,29.3974227221683,1,1.888737,10320.8416666667,103.784855049085,5464.41440320525,5.46441440320525,64037.0,117.033097574794,9.38230701748057,2.6,81.25,0.5858068567097832,5.069456125869913,0.5039753938741948,9.66,15.0,2022,1.967923,0.676978671848359
NE,2022-10-01,1841,1898,96.9968387776607,89.3886579288162,29.4952741401411,-0.538215128188964,235084.560759616,84.7088888179306,0.0029474694618537,2.94746946185374,0.653,0.723,65.3,0.0411331971197015,1.88026938302853,0.0947092819925894,0.0793863984015881,0.101770974440642,41.1331971197015,1,1.887721,10232.575,101.681849686858,5420.5971115435,5.4205971115435,64641.0,117.192429022082,9.38230701748057,2.7,84.375,0.5858068567097832,5.069456125869913,0.5039753938741948,35.4,24.0,2022,1.967923,0.676978671848359
NE,2022-11-01,1653,1638,100.915750915751,,29.5378493088494,-0.381557826413446,226807.55003282,91.3619839865801,0.0041319532952022,4.13195329520228,0.658,0.729,65.8,0.086350245707342,1.96733706023473,0.156880865549212,0.0801995229373264,0.0904713690851232,86.350245707342,1,1.887001,10232.575,101.681849686858,5422.66538279524,5.42266538279524,64641.0,117.192429022082,9.38230701748057,2.7,87.0967741935484,0.5858068567097832,5.069456125869913,0.5039753938741948,26.27,28.0,2022,1.967923,0.676978671848359
